date,market_rate,base_rate,base_future,market_future
20160601,1.48,1.5,1.25,1.23
20160602,1.49,1.5,1.25,1.23
20160603,1.47,1.5,1.25,1.23
20160607,1.49,1.5,1.25,1.23
20160608,1.48,1.5,1.25,1.23
20160609,1.24,1.25,1.25,1.23
20160610,1.24,1.25,1.25,1.23
20160613,1.24,1.25,1.25,1.23
20160614,1.24,1.25,1.25,1.23
20160615,1.24,1.25,1.25,1.23
20160616,1.24,1.25,1.25,1.23
20160617,1.24,1.25,1.25,1.21
20160620,1.24,1.25,1.25,1.22
20160621,1.24,1.25,1.25,1.24
20160622,1.24,1.25,1.25,1.23
20160623,1.24,1.25,1.25,1.23
20160624,1.24,1.25,1.25,1.23
20160627,1.24,1.25,1.25,1.23
20160628,1.22,1.25,1.25,1.23
20160629,1.22,1.25,1.25,1.23
20160630,1.23,1.25,1.25,1.23
20160701,1.2,1.25,1.25,1.23
20160704,1.2,1.25,1.25,1.23
20160705,1.23,1.25,1.25,1.23
20160706,1.23,1.25,1.25,1.23
20160707,1.23,1.25,1.25,1.23
20160708,1.23,1.25,1.25,1.23
20160711,1.23,1.25,1.25,1.23
20160712,1.23,1.25,1.25,1.23
20160713,1.23,1.25,1.25,1.23
20160714,1.23,1.25,1.25,1.24
20160715,1.23,1.25,1.25,1.24
20160718,1.23,1.25,1.25,1.24
20160719,1.23,1.25,1.25,1.24
20160720,1.23,1.25,1.25,1.24
20160721,1.23,1.25,1.25,1.25
20160722,1.23,1.25,1.25,1.24
20160725,1.23,1.25,1.25,1.23
20160726,1.23,1.25,1.25,1.22
20160727,1.21,1.25,1.25,1.24
20160728,1.22,1.25,1.25,1.23
20160729,1.24,1.25,1.25,1.25
20160801,1.23,1.25,1.25,1.25
20160802,1.23,1.25,1.25,1.24
20160803,1.23,1.25,1.25,1.24
20160804,1.23,1.25,1.25,1.24
20160805,1.23,1.25,1.25,1.24
20160808,1.23,1.25,1.25,1.24
20160809,1.23,1.25,1.25,1.24
20160810,1.23,1.25,1.25,1.24
20160811,1.23,1.25,1.25,1.24
20160812,1.23,1.25,1.25,1.24
20160816,1.23,1.25,1.25,1.25
20160817,1.23,1.25,1.25,1.25
20160818,1.23,1.25,1.25,1.26
20160819,1.23,1.25,1.25,1.25
20160822,1.23,1.25,1.25,1.24
20160823,1.23,1.25,1.25,1.24
20160824,1.24,1.25,1.25,1.23
20160825,1.24,1.25,1.25,1.23
20160826,1.24,1.25,1.25,1.24
20160829,1.24,1.25,1.25,1.24
20160830,1.24,1.25,1.25,1.23
20160831,1.25,1.25,1.25,1.24
20160901,1.24,1.25,1.25,1.24
20160902,1.23,1.25,1.25,1.23
20160905,1.22,1.25,1.25,1.23
20160906,1.24,1.25,1.25,1.23
20160907,1.23,1.25,1.25,1.24
20160908,1.25,1.25,1.25,1.24
20160909,1.25,1.25,1.25,1.23
20160912,1.24,1.25,1.25,1.23
20160913,1.24,1.25,1.25,1.23
20160919,1.24,1.25,1.25,1.18
20160920,1.24,1.25,1.25,1.24
20160921,1.24,1.25,1.25,1.22
20160922,1.24,1.25,1.25,1.22
20160923,1.24,1.25,1.25,1.22
20160926,1.24,1.25,1.25,1.24
20160927,1.24,1.25,1.25,1.24
20160928,1.25,1.25,1.25,1.24
20160929,1.25,1.25,1.25,1.24
20160930,1.26,1.25,1.25,1.23
20161004,1.25,1.25,1.25,1.23
20161005,1.24,1.25,1.25,1.24
20161006,1.24,1.25,1.25,1.24
20161007,1.23,1.25,1.25,1.24
20161010,1.23,1.25,1.25,1.24
20161011,1.24,1.25,1.25,1.23
20161012,1.24,1.25,1.25,1.19
20161013,1.23,1.25,1.25,1.23
20161014,1.24,1.25,1.25,1.23
20161017,1.24,1.25,1.25,1.23
20161018,1.23,1.25,1.25,1.22
20161019,1.23,1.25,1.25,1.19
20161020,1.23,1.25,1.25,1.2
20161021,1.24,1.25,1.25,1.23
20161024,1.24,1.25,1.25,1.21
20161025,1.23,1.25,1.25,1.16
20161026,1.23,1.25,1.25,1.2
20161027,1.23,1.25,1.25,1.23
20161028,1.18,1.25,1.25,1.23
20161031,1.24,1.25,1.25,1.23
20161101,1.22,1.25,1.25,1.23
20161102,1.22,1.25,1.25,1.23
20161103,1.22,1.25,1.25,1.22
20161104,1.24,1.25,1.25,1.22
20161107,1.24,1.25,1.25,1.22
20161108,1.24,1.25,1.25,1.2
20161109,1.24,1.25,1.25,1.23
20161110,1.23,1.25,1.25,1.2
20161111,1.23,1.25,1.25,1.22
20161114,1.24,1.25,1.25,1.23
20161115,1.24,1.25,1.25,1.24
20161116,1.24,1.25,1.25,1.24
20161117,1.24,1.25,1.25,1.24
20161118,1.23,1.25,1.25,1.23
20161121,1.19,1.25,1.25,1.24
20161122,1.23,1.25,1.25,1.27
20161123,1.23,1.25,1.25,1.26
20161124,1.23,1.25,1.25,1.24
20161125,1.22,1.25,1.25,1.24
20161128,1.19,1.25,1.25,1.24
20161129,1.2,1.25,1.25,1.24
20161130,1.23,1.25,1.25,1.24
20161201,1.21,1.25,1.25,1.25
20161202,1.16,1.25,1.25,1.24
20161205,1.2,1.25,1.25,1.23
20161206,1.23,1.25,1.25,1.24
20161207,1.23,1.25,1.25,1.24
20161208,1.23,1.25,1.25,1.23
20161209,1.23,1.25,1.25,1.23
20161212,1.23,1.25,1.25,1.24
20161213,1.22,1.25,1.25,1.24
20161214,1.22,1.25,1.25,1.24
20161215,1.22,1.25,1.25,1.25
20161216,1.2,1.25,1.25,1.25
20161219,1.23,1.25,1.25,1.26
20161220,1.2,1.25,1.25,1.25
20161221,1.22,1.25,1.25,1.23
20161222,1.23,1.25,1.25,1.23
20161223,1.24,1.25,1.25,1.23
20161226,1.24,1.25,1.25,1.22
20161227,1.24,1.25,1.25,1.21
20161228,1.23,1.25,1.25,1.22
20161229,1.24,1.25,1.25,1.23
20161230,1.27,1.25,1.25,1.23
20170102,1.26,1.25,1.25,1.23
20170103,1.24,1.25,1.25,1.23
20170104,1.24,1.25,1.25,1.23
20170105,1.24,1.25,1.25,1.22
20170106,1.24,1.25,1.25,1.23
20170109,1.24,1.25,1.25,1.23
20170110,1.25,1.25,1.25,1.23
20170111,1.24,1.25,1.25,1.24
20170112,1.23,1.25,1.25,1.24
20170113,1.24,1.25,1.25,1.24
20170116,1.24,1.25,1.25,1.24
20170117,1.23,1.25,1.25,1.26
20170118,1.23,1.25,1.25,1.24
20170119,1.24,1.25,1.25,1.23
20170120,1.24,1.25,1.25,1.2
20170123,1.24,1.25,1.25,1.18
20170124,1.25,1.25,1.25,1.23
20170125,1.25,1.25,1.25,1.24
20170126,1.26,1.25,1.25,1.24
20170131,1.25,1.25,1.25,1.23
20170201,1.23,1.25,1.25,1.23
20170202,1.23,1.25,1.25,1.23
20170203,1.23,1.25,1.25,1.22
20170206,1.22,1.25,1.25,1.2
20170207,1.21,1.25,1.25,1.22
20170208,1.22,1.25,1.25,1.22
20170209,1.23,1.25,1.25,1.22
20170210,1.23,1.25,1.25,1.23
20170213,1.23,1.25,1.25,1.22
20170214,1.23,1.25,1.25,1.23
20170215,1.23,1.25,1.25,1.22
20170216,1.22,1.25,1.25,1.24
20170217,1.23,1.25,1.25,1.25
20170220,1.23,1.25,1.25,1.27
20170221,1.23,1.25,1.25,1.25
20170222,1.24,1.25,1.25,1.23
20170223,1.24,1.25,1.25,1.23
20170224,1.24,1.25,1.25,1.23
20170227,1.24,1.25,1.25,1.23
20170228,1.26,1.25,1.25,1.23
20170302,1.24,1.25,1.25,1.23
20170303,1.23,1.25,1.25,1.23
20170306,1.2,1.25,1.25,1.23
20170307,1.18,1.25,1.25,1.23
20170308,1.23,1.25,1.25,1.23
20170309,1.24,1.25,1.25,1.23
20170310,1.24,1.25,1.25,1.23
20170313,1.23,1.25,1.25,1.24
20170314,1.23,1.25,1.25,1.24
20170315,1.23,1.25,1.25,1.24
20170316,1.22,1.25,1.25,1.23
20170317,1.2,1.25,1.25,1.22
20170320,1.22,1.25,1.25,1.17
20170321,1.22,1.25,1.25,1.21
20170322,1.22,1.25,1.25,1.22
20170323,1.23,1.25,1.25,1.22
20170324,1.22,1.25,1.25,1.23
20170327,1.23,1.25,1.25,1.23
20170328,1.22,1.25,1.25,1.23
20170329,1.24,1.25,1.25,1.23
20170330,1.25,1.25,1.25,1.23
20170331,1.27,1.25,1.25,1.23
20170403,1.25,1.25,1.25,1.23
20170404,1.23,1.25,1.25,1.23
20170405,1.23,1.25,1.25,1.23
20170406,1.23,1.25,1.25,1.23
20170407,1.23,1.25,1.25,1.23
20170410,1.23,1.25,1.25,1.23
20170411,1.23,1.25,1.25,1.22
20170412,1.23,1.25,1.25,1.23
20170413,1.23,1.25,1.25,1.23
20170414,1.23,1.25,1.25,1.24
20170417,1.23,1.25,1.25,1.26
20170418,1.23,1.25,1.25,1.25
20170419,1.23,1.25,1.25,1.22
20170420,1.24,1.25,1.25,1.24
20170421,1.24,1.25,1.25,1.23
20170424,1.24,1.25,1.25,1.24
20170425,1.23,1.25,1.25,1.23
20170426,1.22,1.25,1.25,1.23
20170427,1.17,1.25,1.25,1.23
20170428,1.21,1.25,1.25,1.23
20170502,1.22,1.25,1.25,1.23
20170504,1.22,1.25,1.25,1.23
20170508,1.23,1.25,1.25,1.23
20170510,1.23,1.25,1.25,1.23
20170511,1.23,1.25,1.25,1.23
20170512,1.23,1.25,1.25,1.23
20170515,1.23,1.25,1.25,1.24
20170516,1.23,1.25,1.25,1.25
20170517,1.23,1.25,1.25,1.25
20170518,1.23,1.25,1.25,1.25
20170519,1.23,1.25,1.25,1.27
20170522,1.23,1.25,1.25,1.29
20170523,1.23,1.25,1.25,1.26
20170524,1.23,1.25,1.25,1.23
20170525,1.22,1.25,1.25,1.22
20170526,1.23,1.25,1.25,1.23
20170529,1.23,1.25,1.25,1.24
20170530,1.24,1.25,1.25,1.24
20170531,1.26,1.25,1.25,1.24
20170601,1.25,1.25,1.25,1.24
20170602,1.22,1.25,1.25,1.24
20170605,1.24,1.25,1.25,1.24
20170607,1.23,1.25,1.25,1.23
20170608,1.24,1.25,1.25,1.23
20170609,1.23,1.25,1.25,1.23
20170612,1.23,1.25,1.25,1.23
20170613,1.23,1.25,1.25,1.24
20170614,1.23,1.25,1.25,1.24
20170615,1.23,1.25,1.25,1.24
20170616,1.23,1.25,1.25,1.24
20170619,1.23,1.25,1.25,1.24
20170620,1.23,1.25,1.25,1.23
20170621,1.23,1.25,1.25,1.24
20170622,1.23,1.25,1.25,1.23
20170623,1.24,1.25,1.25,1.21
20170626,1.25,1.25,1.25,1.22
20170627,1.25,1.25,1.25,1.22
20170628,1.25,1.25,1.25,1.2
20170629,1.27,1.25,1.25,1.18
20170630,1.29,1.25,1.25,1.23
20170703,1.26,1.25,1.25,1.23
20170704,1.23,1.25,1.25,1.23
20170705,1.22,1.25,1.25,1.21
20170706,1.23,1.25,1.25,1.21
20170707,1.24,1.25,1.25,1.22
20170710,1.24,1.25,1.25,1.23
20170711,1.24,1.25,1.25,1.23
20170712,1.24,1.25,1.25,1.23
20170713,1.24,1.25,1.25,1.23
20170714,1.24,1.25,1.25,1.24
20170717,1.23,1.25,1.25,1.24
20170718,1.23,1.25,1.25,1.25
20170719,1.23,1.25,1.25,1.25
20170720,1.23,1.25,1.25,1.25
20170721,1.24,1.25,1.25,1.27
20170724,1.24,1.25,1.25,1.26
20170725,1.24,1.25,1.25,1.25
20170726,1.24,1.25,1.25,1.24
20170727,1.24,1.25,1.25,1.24
20170728,1.23,1.25,1.25,1.25
20170731,1.24,1.25,1.25,1.25
20170801,1.23,1.25,1.25,1.25
20170802,1.21,1.25,1.25,1.26
20170803,1.22,1.25,1.25,1.26
20170804,1.22,1.25,1.25,1.26
20170807,1.2,1.25,1.25,1.25
20170808,1.18,1.25,1.25,1.25
20170809,1.23,1.25,1.25,1.24
20170810,1.23,1.25,1.25,1.25
20170811,1.23,1.25,1.25,1.25
20170814,1.21,1.25,1.25,1.25
20170816,1.21,1.25,1.25,1.26
20170817,1.22,1.25,1.25,1.25
20170818,1.23,1.25,1.25,1.26
20170821,1.23,1.25,1.25,1.26
20170822,1.23,1.25,1.25,1.27
20170823,1.23,1.25,1.25,1.26
20170824,1.24,1.25,1.25,1.24
20170825,1.24,1.25,1.25,1.25
20170828,1.25,1.25,1.25,1.25
20170829,1.25,1.25,1.25,1.25
20170830,1.25,1.25,1.25,1.24
20170831,1.27,1.25,1.25,1.24
20170901,1.26,1.25,1.25,1.24
20170904,1.25,1.25,1.25,1.24
20170905,1.24,1.25,1.25,1.24
20170906,1.24,1.25,1.25,1.24
20170907,1.25,1.25,1.25,1.24
20170908,1.25,1.25,1.25,1.25
20170911,1.25,1.25,1.25,1.24
20170912,1.26,1.25,1.25,1.23
20170913,1.26,1.25,1.25,1.26
20170914,1.26,1.25,1.25,1.24
20170915,1.25,1.25,1.25,1.24
20170918,1.25,1.25,1.25,1.24
20170919,1.24,1.25,1.25,1.23
20170920,1.25,1.25,1.25,1.25
20170921,1.25,1.25,1.25,1.23
20170922,1.25,1.25,1.25,1.24
20170925,1.26,1.25,1.25,1.24
20170926,1.25,1.25,1.25,1.25
20170927,1.26,1.25,1.25,1.24
20170928,1.26,1.25,1.25,1.24
20170929,1.27,1.25,1.25,1.24
20171010,1.26,1.25,1.25,1.24
20171011,1.24,1.25,1.25,1.25
20171012,1.25,1.25,1.25,1.25
20171013,1.25,1.25,1.25,1.24
20171016,1.25,1.25,1.25,1.25
20171017,1.24,1.25,1.25,1.25
20171018,1.24,1.25,1.25,1.26
20171019,1.24,1.25,1.25,1.26
20171020,1.24,1.25,1.25,1.26
20171023,1.24,1.25,1.5,1.53
20171024,1.24,1.25,1.5,1.48
20171025,1.24,1.25,1.5,1.48
20171026,1.25,1.25,1.5,1.47
20171027,1.24,1.25,1.5,1.48
20171030,1.23,1.25,1.5,1.49
20171031,1.26,1.25,1.5,1.52
20171101,1.24,1.25,1.5,1.52
20171102,1.24,1.25,1.5,1.51
20171103,1.24,1.25,1.5,1.5
20171106,1.23,1.25,1.5,1.5
20171107,1.25,1.25,1.5,1.51
20171108,1.23,1.25,1.5,1.5
20171109,1.24,1.25,1.5,1.5
20171110,1.24,1.25,1.5,1.51
20171113,1.25,1.25,1.5,1.53
20171114,1.24,1.25,1.5,1.51
20171115,1.24,1.25,1.5,1.52
20171116,1.24,1.25,1.5,1.51
20171117,1.24,1.25,1.5,1.55
20171120,1.25,1.25,1.5,1.58
20171121,1.25,1.25,1.5,1.52
20171122,1.24,1.25,1.5,1.5
20171123,1.25,1.25,1.5,1.48
20171124,1.25,1.25,1.5,1.47
20171127,1.26,1.25,1.5,1.46
20171128,1.26,1.25,1.5,1.49
20171129,1.26,1.25,1.5,1.51
20171130,1.53,1.5,1.5,1.5
20171201,1.48,1.5,1.5,1.5
20171204,1.48,1.5,1.5,1.5
20171205,1.47,1.5,1.5,1.5
20171206,1.48,1.5,1.5,1.49
20171207,1.49,1.5,1.5,1.49
20171208,1.52,1.5,1.5,1.49
20171211,1.52,1.5,1.5,1.49
20171212,1.51,1.5,1.5,1.49
20171213,1.5,1.5,1.5,1.49
20171214,1.5,1.5,1.5,1.49
20171215,1.51,1.5,1.5,1.49
20171218,1.5,1.5,1.5,1.49
20171219,1.5,1.5,1.5,1.49
20171220,1.51,1.5,1.5,1.54
20171221,1.53,1.5,1.5,1.5
20171222,1.51,1.5,1.5,1.46
20171226,1.52,1.5,1.5,1.48
20171227,1.51,1.5,1.5,1.47
20171228,1.55,1.5,1.5,1.49
20171229,1.58,1.5,1.5,1.47
20180102,1.52,1.5,1.5,1.5
20180103,1.5,1.5,1.5,1.51
20180104,1.48,1.5,1.5,1.51
20180105,1.47,1.5,1.5,1.51
20180108,1.46,1.5,1.5,1.5
20180109,1.49,1.5,1.5,1.48
20180110,1.51,1.5,1.5,1.48
20180111,1.5,1.5,1.5,1.49
20180112,1.5,1.5,1.5,1.47
20180115,1.5,1.5,1.5,1.48
20180116,1.5,1.5,1.5,1.5
20180117,1.49,1.5,1.5,1.51
20180118,1.49,1.5,1.5,1.5
20180119,1.49,1.5,1.5,1.46
20180122,1.49,1.5,1.5,1.43
20180123,1.49,1.5,1.5,1.48
20180124,1.49,1.5,1.5,1.5
20180125,1.49,1.5,1.5,1.49
20180126,1.49,1.5,1.5,1.5
20180129,1.49,1.5,1.5,1.5
20180130,1.49,1.5,1.5,1.5
20180131,1.54,1.5,1.5,1.49
20180201,1.5,1.5,1.5,1.5
20180202,1.46,1.5,1.5,1.5
20180205,1.48,1.5,1.5,1.49
20180206,1.47,1.5,1.5,1.49
20180207,1.49,1.5,1.5,1.5
20180208,1.47,1.5,1.5,1.51
20180209,1.5,1.5,1.5,1.5
20180212,1.51,1.5,1.5,1.48
20180213,1.51,1.5,1.5,1.48
20180214,1.51,1.5,1.5,1.48
20180219,1.5,1.5,1.5,1.54
20180220,1.48,1.5,1.5,1.49
20180221,1.48,1.5,1.5,1.44
20180222,1.49,1.5,1.5,1.46
20180223,1.47,1.5,1.5,1.46
20180226,1.48,1.5,1.5,1.44
20180227,1.5,1.5,1.5,1.48
20180228,1.51,1.5,1.5,1.49
20180302,1.5,1.5,1.5,1.48
20180305,1.46,1.5,1.5,1.48
20180306,1.43,1.5,1.5,1.49
20180307,1.48,1.5,1.5,1.46
20180308,1.5,1.5,1.5,1.47
20180309,1.49,1.5,1.5,1.47
20180312,1.5,1.5,1.5,1.47
20180313,1.5,1.5,1.5,1.47
20180314,1.5,1.5,1.5,1.47
20180315,1.49,1.5,1.5,1.48
20180316,1.5,1.5,1.5,1.48
20180319,1.5,1.5,1.5,1.48
20180320,1.49,1.5,1.5,1.46
20180321,1.49,1.5,1.5,1.51
20180322,1.5,1.5,1.5,1.5
20180323,1.51,1.5,1.5,1.49
20180326,1.5,1.5,1.5,1.49
20180327,1.48,1.5,1.5,1.48
20180328,1.48,1.5,1.5,1.48
20180329,1.48,1.5,1.5,1.49
20180330,1.54,1.5,1.5,1.49
20180402,1.49,1.5,1.5,1.49
20180403,1.44,1.5,1.5,1.49
20180404,1.46,1.5,1.5,1.49
20180405,1.46,1.5,1.5,1.48
20180406,1.44,1.5,1.5,1.49
20180409,1.48,1.5,1.5,1.49
20180410,1.49,1.5,1.5,1.5
20180411,1.48,1.5,1.5,1.5
20180412,1.48,1.5,1.5,1.51
20180413,1.49,1.5,1.5,1.51
20180416,1.46,1.5,1.5,1.5
20180417,1.47,1.5,1.5,1.52
20180418,1.47,1.5,1.5,1.55
20180419,1.47,1.5,1.5,1.5
20180420,1.47,1.5,1.5,1.44
20180423,1.47,1.5,1.5,1.48
20180424,1.48,1.5,1.5,1.46
20180425,1.48,1.5,1.5,1.49
20180426,1.48,1.5,1.5,1.47
20180427,1.46,1.5,1.5,1.47
20180430,1.51,1.5,1.5,1.49
20180502,1.5,1.5,1.5,1.49
20180503,1.49,1.5,1.5,1.49
20180504,1.49,1.5,1.5,1.47
20180508,1.48,1.5,1.5,1.49
20180509,1.48,1.5,1.5,1.49
20180510,1.49,1.5,1.5,1.5
20180511,1.49,1.5,1.5,1.5
20180514,1.49,1.5,1.5,1.46
20180515,1.49,1.5,1.5,1.49
20180516,1.49,1.5,1.5,1.53
20180517,1.48,1.5,1.5,1.57
20180518,1.49,1.5,1.5,1.53
20180521,1.49,1.5,1.5,1.47
20180523,1.5,1.5,1.5,1.46
20180524,1.5,1.5,1.5,1.46
20180525,1.51,1.5,1.5,1.43
20180528,1.51,1.5,1.5,1.49
20180529,1.5,1.5,1.5,1.49
20180530,1.52,1.5,1.5,1.48
20180531,1.55,1.5,1.5,1.51
20180601,1.5,1.5,1.5,1.48
20180604,1.44,1.5,1.5,1.49
20180605,1.48,1.5,1.5,1.47
20180607,1.46,1.5,1.5,1.48
20180608,1.49,1.5,1.5,1.48
20180611,1.47,1.5,1.5,1.48
20180612,1.47,1.5,1.5,1.48
20180614,1.49,1.5,1.5,1.5
20180615,1.49,1.5,1.5,1.5
20180618,1.49,1.5,1.5,1.5
20180619,1.47,1.5,1.5,1.49
20180620,1.49,1.5,1.5,1.49
20180621,1.49,1.5,1.5,1.52
20180622,1.5,1.5,1.5,1.5
20180625,1.5,1.5,1.5,1.49
20180626,1.46,1.5,1.5,1.49
20180627,1.49,1.5,1.5,1.49
20180628,1.53,1.5,1.5,1.44
20180629,1.57,1.5,1.5,1.48
20180702,1.53,1.5,1.5,1.49
20180703,1.47,1.5,1.5,1.48
20180704,1.46,1.5,1.5,1.49
20180705,1.46,1.5,1.5,1.49
20180706,1.43,1.5,1.5,1.49
20180709,1.49,1.5,1.5,1.49
20180710,1.49,1.5,1.5,1.5
20180711,1.48,1.5,1.5,1.49
20180712,1.51,1.5,1.5,1.49
20180713,1.48,1.5,1.5,1.5
20180716,1.49,1.5,1.5,1.48
20180717,1.47,1.5,1.5,1.49
20180718,1.48,1.5,1.5,1.49
20180719,1.48,1.5,1.5,1.49
20180720,1.48,1.5,1.5,1.51
20180723,1.48,1.5,1.5,1.55
20180724,1.5,1.5,1.5,1.54
20180725,1.5,1.5,1.5,1.45
20180726,1.5,1.5,1.5,1.49
20180727,1.49,1.5,1.5,1.51
20180730,1.49,1.5,1.5,1.64
20180731,1.52,1.5,1.5,1.55
20180801,1.5,1.5,1.5,1.52
20180802,1.49,1.5,1.5,1.51
20180803,1.49,1.5,1.5,1.52
20180806,1.49,1.5,1.5,1.51
20180807,1.44,1.5,1.5,1.51
20180808,1.48,1.5,1.5,1.51
20180809,1.49,1.5,1.5,1.51
20180810,1.48,1.5,1.5,1.55
20180813,1.49,1.5,1.5,1.6
20180814,1.49,1.5,1.5,1.59
20180816,1.49,1.5,1.5,1.65
20180817,1.49,1.5,1.5,1.55
20180820,1.5,1.5,1.5,1.51
20180821,1.49,1.5,1.5,1.5
20180822,1.49,1.5,1.5,1.5
20180823,1.5,1.5,1.5,1.47
20180824,1.48,1.5,1.5,1.48
20180827,1.49,1.5,1.5,1.5
20180828,1.49,1.5,1.5,1.52
20180829,1.49,1.5,1.5,1.5
20180830,1.51,1.5,1.5,1.49
20180831,1.55,1.5,1.5,1.51
20180903,1.54,1.5,1.5,1.5
20180904,1.45,1.5,1.5,1.5
20180905,1.49,1.5,1.5,1.53
20180906,1.51,1.5,1.5,1.54
20180907,1.64,1.5,1.5,1.56
20180910,1.55,1.5,1.5,1.54
20180911,1.52,1.5,1.5,1.53
20180912,1.51,1.5,1.5,1.49
20180913,1.52,1.5,1.5,1.49
20180914,1.51,1.5,1.5,1.57
20180917,1.51,1.5,1.5,1.51
20180918,1.51,1.5,1.5,1.45
20180919,1.51,1.5,1.5,1.47
20180920,1.55,1.5,1.5,1.44
20180921,1.6,1.5,1.5,1.48
20180927,1.59,1.5,1.5,1.48
20180928,1.65,1.5,1.5,1.49
20181001,1.55,1.5,1.5,1.5
20181002,1.51,1.5,1.5,1.51
20181004,1.5,1.5,1.5,1.5
20181005,1.5,1.5,1.5,1.51
20181008,1.47,1.5,1.5,1.52
20181010,1.48,1.5,1.5,1.51
20181011,1.5,1.5,1.5,1.52
20181012,1.52,1.5,1.5,1.5
20181015,1.5,1.5,1.5,1.53
20181016,1.49,1.5,1.5,1.52
20181017,1.51,1.5,1.5,1.52
20181018,1.5,1.5,1.5,1.49
20181019,1.5,1.5,1.5,1.48
20181022,1.53,1.5,1.5,1.49
20181023,1.54,1.5,1.75,1.76
20181024,1.56,1.5,1.75,1.74
20181025,1.54,1.5,1.75,1.68
20181026,1.53,1.5,1.75,1.73
20181029,1.49,1.5,1.75,1.71
20181030,1.49,1.5,1.75,1.75
20181031,1.57,1.5,1.75,1.76
20181101,1.51,1.5,1.75,1.76
20181102,1.45,1.5,1.75,1.77
20181105,1.47,1.5,1.75,1.75
20181106,1.44,1.5,1.75,1.76
20181107,1.48,1.5,1.75,1.76
20181108,1.48,1.5,1.75,1.75
20181109,1.49,1.5,1.75,1.75
20181112,1.5,1.5,1.75,1.77
20181113,1.51,1.5,1.75,1.78
20181114,1.5,1.5,1.75,1.77
20181115,1.51,1.5,1.75,1.78
20181116,1.52,1.5,1.75,1.82
20181119,1.51,1.5,1.75,1.82
20181120,1.52,1.5,1.75,1.89
20181121,1.5,1.5,1.75,1.83
20181122,1.53,1.5,1.75,1.77
20181123,1.52,1.5,1.75,1.75
20181126,1.52,1.5,1.75,1.74
20181127,1.49,1.5,1.75,1.74
20181128,1.48,1.5,1.75,1.73
20181129,1.49,1.5,1.75,1.75
20181130,1.76,1.75,1.75,1.75
20181203,1.74,1.75,1.75,1.73
20181204,1.68,1.75,1.75,1.74
20181205,1.73,1.75,1.75,1.75
20181206,1.71,1.75,1.75,1.75
20181207,1.75,1.75,1.75,1.75
20181210,1.76,1.75,1.75,1.76
20181211,1.76,1.75,1.75,1.77
20181212,1.77,1.75,1.75,1.78
20181213,1.75,1.75,1.75,1.75
20181214,1.76,1.75,1.75,1.76
20181217,1.76,1.75,1.75,1.76
20181218,1.75,1.75,1.75,1.74
20181219,1.75,1.75,1.75,1.74
20181220,1.77,1.75,1.75,1.81
20181221,1.78,1.75,1.75,1.74
20181224,1.77,1.75,1.75,1.75
20181226,1.78,1.75,1.75,1.75
20181227,1.82,1.75,1.75,1.74
20181228,1.82,1.75,1.75,1.75
20181231,1.89,1.75,1.75,1.74
20190102,1.83,1.75,1.75,1.76
20190103,1.77,1.75,1.75,1.77
20190104,1.75,1.75,1.75,1.78
20190107,1.74,1.75,1.75,1.76
20190108,1.74,1.75,1.75,1.75
20190109,1.73,1.75,1.75,1.76
20190110,1.75,1.75,1.75,1.76
20190111,1.75,1.75,1.75,1.77
20190114,1.73,1.75,1.75,1.76
20190115,1.74,1.75,1.75,1.77
20190116,1.75,1.75,1.75,1.8
20190117,1.75,1.75,1.75,1.76
20190118,1.75,1.75,1.75,1.77
20190121,1.76,1.75,1.75,1.75
20190122,1.77,1.75,1.75,1.76
20190123,1.78,1.75,1.75,1.78
20190124,1.75,1.75,1.75,1.77
20190125,1.76,1.75,1.75,1.76
20190128,1.76,1.75,1.75,1.78
20190129,1.74,1.75,1.75,1.75
20190130,1.74,1.75,1.75,1.73
20190131,1.81,1.75,1.75,1.76
20190201,1.74,1.75,1.75,1.74
20190207,1.75,1.75,1.75,1.74
20190208,1.75,1.75,1.75,1.74
20190211,1.74,1.75,1.75,1.75
20190212,1.75,1.75,1.75,1.75
20190213,1.74,1.75,1.75,1.77
20190214,1.76,1.75,1.75,1.74
20190215,1.77,1.75,1.75,1.76
20190218,1.78,1.75,1.75,1.81
20190219,1.76,1.75,1.75,1.75
20190220,1.75,1.75,1.75,1.75
20190221,1.76,1.75,1.75,1.7
20190222,1.76,1.75,1.75,1.72
20190225,1.77,1.75,1.75,1.75
20190226,1.76,1.75,1.75,1.76
20190227,1.77,1.75,1.75,1.77
20190228,1.8,1.75,1.75,1.75
20190304,1.76,1.75,1.75,1.78
20190305,1.77,1.75,1.75,1.76
20190306,1.75,1.75,1.75,1.77
20190307,1.76,1.75,1.75,1.76
20190308,1.78,1.75,1.75,1.73
20190311,1.77,1.75,1.75,1.72
20190312,1.76,1.75,1.75,1.75
20190313,1.78,1.75,1.75,1.74
20190314,1.75,1.75,1.75,1.75
20190315,1.73,1.75,1.75,1.73
20190318,1.76,1.75,1.75,1.73
20190319,1.74,1.75,1.75,1.73
20190320,1.74,1.75,1.75,1.73
20190321,1.74,1.75,1.75,1.79
20190322,1.75,1.75,1.75,1.75
20190325,1.75,1.75,1.75,1.74
20190326,1.77,1.75,1.75,1.73
20190327,1.74,1.75,1.75,1.73
20190328,1.76,1.75,1.75,1.73
20190329,1.81,1.75,1.75,1.74
20190401,1.75,1.75,1.75,1.75
20190402,1.75,1.75,1.75,1.73
20190403,1.7,1.75,1.75,1.76
20190404,1.72,1.75,1.75,1.75
