date,doc_id,sentence_id,original_sentence
Unknown Date,090901_대우증권_2.txt,22,하지만 朝夕으로 찬바람이 불기 시 작하면 기대가 현실을 앞서 갔음이 점차 확인되면서 방향성이 보다 분명해질 가능성이 우세하다.
Unknown Date,090901_대우증권_2.txt,23,찬 바람이 감기를 심하게 몰고 온다면 더욱 그러할 수도 있다.
Unknown Date,090902_대우증권_1.txt,1,예상치를 상회했던 산업생산 결과는 내용을 살펴보면 향후 경기에 대한 낙관을 어렵게 하는 측면이 있어 전일 상승에 대한 되돌림 나와 금리는 하락 출발.
Unknown Date,090902_대우증권_1.txt,2,소비자물가지수 역시 전년비 22% 상승으로 예상치를 소폭 상회했지만 수요견인 인플레이션이 나타날 짐은 보이지 않아 크게 반응하지 않았음.
Unknown Date,090902_대우증권_1.txt,3,증시가 연고점을 돌파하는 등 상승세가 이어져 일시적으로 채권시장이 약세를 보이긴 했 만 향후 조정 가능성이 더 크다는 인식이 있어 저가매수세가 꾸준히 유입되며 금리는 보합권에서 마감.
Unknown Date,090902_대우증권_1.txt,4,ISM 제조업 지수가 50을 넘어서 18개월만에 확장국면으로 진입하고 미결주택 판매 역시 예상치를 상회했음에도 불구하고 미 증 는 2% 하락.
Unknown Date,090902_대우증권_1.txt,5,그동안의 랠리에 대한 가격 부담뿐 아니라 금융기관들의 실적 붕괴가 발표될 것이라는 소문이 퍼지며 건전성에 대 의문이 확산된 것.
Unknown Date,090902_대우증권_1.txt,6,이에 미 금리는 안전자산 선호로 반사적으로 하락.
Unknown Date,090902_대우증권_1.txt,7,전일 외국인들의 순매수는 금일도 이어질 것으로 보이고 금융기관 건전성에 대해 다시 주목해야 될 것으로 판단
Unknown Date,090903_대우증권_1.txt,1,미 증시 급락과 미 금리 하락 영향 때문인지 장 초반부터 외국인들이 선물을 대량 순매수하며 금리는 하락 출발.
Unknown Date,090903_대우증권_1.txt,2,피치사가 국가신 등급 전망을 부정적에서 안정적으로 상향해 잠시 증시가 낙폭을 줄이긴 했지만 외국인들이 5000계약 이상 순매수하며 5일연속 수세를 이어가자 채권시장은 강세 지속.
Unknown Date,090903_대우증권_1.txt,3,일부 증권사의 회계처리 변경으로 증권사 RP 계정이 단기물을 투매할 가능성이 낮아졌다 인식이 확산되며 단기물 금리가 동반 하락한 것도 매수심리 회복에 기여.
Unknown Date,090903_대우증권_1.txt,4,ADP 민간 고용은 213만명 감소를 예상했는데 298만명 감소해 예상치를 하회.
Unknown Date,090903_대우증권_1.txt,5,공장재 수주도 전월비 23% 예상에서 13%로 대치에 못 미쳤음.
Unknown Date,090903_대우증권_1.txt,6,게다가 8월 FOMC 의사록에서는 심각한 경기후퇴가 종료될 것으로 전망했으나 강한 회복세를 나타낼 것이라 언급은 없어 미 10년물 금리는 33%까지 하락.
Unknown Date,090903_대우증권_1.txt,7,전일 강세에 대해서 기술적 조정이 있을 수도 있지만 미 금리 하락으로 외국인들 선물 순매수가 지속될 것으로 보여 금리 하락압력이 더 클 것으로 판단.
Unknown Date,090904_대우증권_1.txt,1,ADP 민간 고용지표가 부진하면서 미 금리가 하락하고 국내 증시까지 조정을 받자 채권시장은 강세 지속.
Unknown Date,090904_대우증권_1.txt,2,국고 3년물 금리는 그 안 하단을 지지했던 43%선을 하향 돌파해 42%대에 진입했지만 이내 경계매물이 나오며 낙폭은 제한됨.
Unknown Date,090904_대우증권_1.txt,3,외국인은 여전히 선 순매수를 이어갔고 금통위를 앞두고 정책당국에서 연일 금리인상은 시기상조라는 의견을 내비침에 따라 매수부담도 줄어드는 형국 .
Unknown Date,090904_대우증권_1.txt,4,미 금리는 신규고용과 실업률 등 고용지표 발표와 다음주 국채 입찰을 앞둔 경계감에 이익실현 물량이 출회되며 금리 상승.
Unknown Date,090904_대우증권_1.txt,5,금리 그동안 박스권 하단이라 여겨졌던 33%선에 도달해 추가하락이 부담되었던 측면도 있었음.
Unknown Date,090904_대우증권_1.txt,6,국내 금리 역시 잠정적으로 박스권 하 이라 여겨졌던 43%선 밑으로 내려감에 따라 추가 강세를 실현할 수 있을지에 관심.
Unknown Date,090904_대우증권_1.txt,7,미 증시 상승으로 국내 증시가 상승세를 보 면 이를 빌미로 국내 채권시장 역시 조정을 받을 가능성이 높다고 판단
Unknown Date,090907_대우증권_1.txt,1,외국인의 국채선물 순매수 기조가 이어지며 채권시장은 강세로 출발.
Unknown Date,090907_대우증권_1.txt,2,통안채 1년물 입찰 1조원 입찰에서 4조원이 넘게 응찰하는 단기물 금리가 안정세를 보인 점도 긍정적으로 작용.
Unknown Date,090907_대우증권_1.txt,3,하지만 정책 당국자들의 잇달은 금리인상 시기상조 발언이 시장의 부담을 어주긴 했어도 표면상으로 경제지표가 호조를 보이고 있는 만큼 다음주 금통위가 부담스러운 것은 사실.
Unknown Date,090907_대우증권_1.txt,4,결국 오후 들어 이익실 매물이 늘어나기 시작하고 외국인들도 선물 매수규모를 줄이면서 금리는 약보합으로 마감.
Unknown Date,090907_대우증권_1.txt,5,미 비농업부문 고용자수는 216만 명 감소해 예상치를 하회한 반면 실업률은 97%로 상승해 상반된 모습.
Unknown Date,090907_대우증권_1.txt,6,하지만 박스권 하단 근인 상황에서 시장은 고용 감소에 더욱 주목하며 미 금리는 상승.
Unknown Date,090907_대우증권_1.txt,7,이는 국내 금리 역시 박스권 하단에 있고 추가모멘텀이 약한 황에서 금통위 경계감과 맞물려 금리 상승 요인으로 작용할 가능성이 높음.
Unknown Date,090907_대우증권_1.txt,8,다만 9월 금통위는 전에도 언급했듯이 3분기 지표를 인할 때까지 지켜보자는 입장을 고수할 것으로 보이고 설사 매파적인 분위기가 이어지더라도 학습효과로 인해 그 효과는 제한적 것으로 판단되므로 금리 상승시 매수관점으로 접근
Unknown Date,090907_대우증권_2.txt,1,이번 주 금리 조정 시 재차 매수관점으로 접근 8월 중반 이후 수급여건의 개선은 시장금리 안정을 유도했다.
Unknown Date,090907_대우증권_2.txt,2,이후 예상보다 양호한 국내 7월 산업활동의 결과에도 시장금리는 흔들리지 않고 견조한 흐름을 보이고 있다.
Unknown Date,090907_대우증권_2.txt,3,겉은 양 호해 보이지만 지표들의 세부내용을 살펴보면 금리에는 그리 나쁘지 않은 환경이라 판단 한 것으로 생각된다.
Unknown Date,090907_대우증권_2.txt,4,이번 주는 지난 주말 발표된 양호한 미국 고용지표와 이번 주에 예정된 9월 금통위에 대 한 시장의 경계감이 높을 것으로 전망된다.
Unknown Date,090907_대우증권_2.txt,5,당장 주초에는 미국금리 상승과 국내증시의 상승흐름으로 국내금리가 상승할 가능성이 우세해 보인다.
Unknown Date,090907_대우증권_2.txt,6,그러나 9월 금통위는 전에도 언급했듯이 3분기 지표를 확인할 때까지 지켜보자는 입장을 고수할 것으로 보여 큰 부담은 안 될 것으로 판단된다.
Unknown Date,090907_대우증권_2.txt,7,8월에 시장이 느꼈던 매파적인 분 위기가 이어지더라도 학습효과로 인해 그 효과는 제한적일 것이다.
Unknown Date,090907_대우증권_2.txt,8,게다가 단기금리 상승 세가 일단락되는 분위기인데다 외국인의 국채선물 매수세와 장기기관의 매수세가 지속되 는 등 수급여건도 나쁘지 않은 상황이다.
Unknown Date,090907_대우증권_2.txt,9,당장 현 수준에서 금리를 끌어내릴 재료가 부족하다는 것을 인정하더라도 8월에 확인한 국고 3년 46%가 고점일 가능성을 견지한다.
Unknown Date,090907_대우증권_2.txt,10,단기적으로 금리상승 압력이 불거 질 경우 그 흐름을 쫓아 금리의 파도타기를 반복하다가 보면 기다려오던 물 때 를 만나게 될 것이란 생각에는 변함이 없다.
Unknown Date,090908_대우증권_1.txt,1,미 금리 급등에도 불구하고 주말 G20 회의에서 출구전략이 아직 본격적으로 시행할 때가 아니라는 공감대가 형성된 것이 금리 승을 억제.
Unknown Date,090908_대우증권_1.txt,2,특히 우리나라는 국제 공조를 강조하는 등 최근 정부인사들의 발언과 맥을 같이 하면서 연내 금리 인상 가능성은 더 낮아짐.
Unknown Date,090908_대우증권_1.txt,3,이에 지난 주에 이어 단기금리는 안정세를 보여 매수심리 안정에 기여.
Unknown Date,090908_대우증권_1.txt,4,하지만 금통위 경계감 때문인지 전반적으로 현 거래가 부진한 가운데 국채선물은 강세를 보여 선물 저평만 축소되었고 금리는 약보합으로 마감.
Unknown Date,090908_대우증권_1.txt,5,금통위 전까지는 특별한 모멘텀이 없는 가운데 금리 변동성은 낮을 것으로 판단.
Unknown Date,090908_대우증권_1.txt,6,간간이 금리 상승시도가 있더라도 한은총재가 체적으로 이번 회의 결과를 따를 것으로 보여 대기매수세가 충분히 유입될 것으로 보임.
Unknown Date,090908_대우증권_1.txt,7,한편 현 금리 수준에서 추가하락은 실 입장을 확인한 후에야 가능할 것이므로 상하단이 제약된 박스권 장세가 이어질 듯.
Unknown Date,090908_대우증권_1.txt,8,다만 단기물은 캐리 메리트가 살아나며 강세 조금 더 이어질 가능성이 높음.
Unknown Date,090909_대우증권_1.txt,1,금통위를 앞두고 관망심리가 큰 가운데 증시가 상승한 데 영향을 받으며 금리는 상승 출발.
Unknown Date,090909_대우증권_1.txt,2,하지만 재정부가 ‘거시경제안정보고서 에서 “경기회복이 이루어지지 않은 상황에서 통화정책 기조를 전환할 경우 경기회복의 불씨를 소진시킬 우려가 있다며 당분간 확 적 통화정책 기조를 유지하면서 해외 통화정책 기조 등을 감안해 정책을 운용하겠다”고 언급하고 이것이 한은과 사전 검토가 있 다는 사실이 밝혀지면서 금리는 하락반전.
Unknown Date,090909_대우증권_1.txt,3,금리인상 시기가 늦춰질 가능성이 커지자 전일에 이어 단기물의 강세는 지속.
Unknown Date,090909_대우증권_1.txt,4,G20 회의에 이어 보고서를 통한 재정부의 공식 입장까지 표명되자 금통위에 대한 부담이 상당부분 경감되고 있음.
Unknown Date,090909_대우증권_1.txt,5,금통위를 하 앞두고 선취매가 나올 수도 있지만 선물 저평이 크게 줄어들고 금리메리트도 많이 떨어진 상황에서 결과를 확인하기 전까지 큰 의 하락 역시 기대하기는 힘들 것으로 판단.
Unknown Date,090910_대우증권_1.txt,1,재정부가 확장적 통화정책 언급에 대한 한은과의 사전협조설을 부인함으로써 장 초반 금리는 상승 출발.
Unknown Date,090910_대우증권_1.txt,2,그러나 어찌됐든 출구전 에 대한 부담이 줄어들었다는 인식에 그동안 상승폭이 컸던 단기물 채권의 강세는 지속.
Unknown Date,090910_대우증권_1.txt,3,외국인들도 선물을 13000계약이나 순매 하며 금통위를 앞두고 베팅에 나서 전반적인 채권 강세.
Unknown Date,090910_대우증권_1.txt,4,하지만 금통위 결과를 확인하자는 심리에 현물 지표금리 낙폭은 선물 매 세에 비해 상대적으로 작아 선물 저평이 한때 소진되기도 하자 장 후반 이익실현 물량이 나오며 선물가격이 소폭 조정받으며 마감.
Unknown Date,090910_대우증권_1.txt,5,금일 금통위에서 금리는 동결될 것이 확실시됨.
Unknown Date,090910_대우증권_1.txt,6,경기 전망이 이전보다 다소 좋을 수 있더라도 통화정책에 영향을 미칠 정도는 아 것이라 그 정도는 시장에서 충분히 내성이 쌓였을 것으로 보임.
Unknown Date,090910_대우증권_1.txt,7,부동산 시장에 대한 입장이 관건인데 일단 정부가 DTI 규제를 실 한 만큼 결과가 확인되기까지 지켜볼 것으로 예상.
Unknown Date,090911_대우증권_1.txt,1,장 초반 외국인이 전일에 이어 선물을 10000 계약 가량 순매수 하며 금리는 소폭 하락 출발.
Unknown Date,090911_대우증권_1.txt,2,하지만 금통위에서 한은 총재가 예 외의 매파적 입장을 보여 금리는 급등.
Unknown Date,090911_대우증권_1.txt,3,총재는 G20 정부 시장의 의견을 경청하면서 금리결정에 참고하겠지만 결국 의사결정을 고 책임을 지는 곳은 한은이라며 정부/시장으로의 독립성을 강조함.
Unknown Date,090911_대우증권_1.txt,4,게다가 현재 금융완화 정도는 상당히 강한 상태라 금리를 소 인상하더라도 완화기조가 꺾이는 것은 아니라며 인상 가능성을 열어 둠.
Unknown Date,090911_대우증권_1.txt,5,완화의 부작용이 이익보다 적다면 계속 유지하겠으나 택가격이 상승하는 등 부작용이 나오고 있어 DTI 규제로도 가격이 상승시 결국 통화정책 기조를 변경할 수 있다고 언급.
Unknown Date,090911_대우증권_1.txt,6,이에 국 기관과 외국인들의 손절 물량이 나오며 금리는 급등 마감.
Unknown Date,090911_대우증권_1.txt,7,금통위를 계기로 매수심리가 크게 훼손됨에 따라 금리 하락은 쉽지 않을 것으로 보임.
Unknown Date,090911_대우증권_1.txt,8,다만 단기 급등해 전고점인 461%에 성 다가간데다 미 금리가 큰 폭으로 하락한 데 따른 저가매수심리가 상승폭을 제한할 것으로 판단.
Unknown Date,090914_대우증권_1.txt,1,전일 약세 분위기가 이어지며 장 초반 국고 3년 금리는 458%까지 상승.
Unknown Date,090914_대우증권_1.txt,2,외국인은 기존의 선물 매수 포지션 손절물량을 13000 약이나 내놓으면서 수급상 악화된 측면도 있었음.
Unknown Date,090914_대우증권_1.txt,3,하지만 오후 들어 저가매수세가 유입되고 한은 일부 관계자들이 총재 발언은 론적인 수준이고 당장 금리인상을 예고한 것은 아니라고 확대해석을 경계하는 모습을 보이면서 금리 상승폭은 축소되었고 급기 강보합권까지 하락.
Unknown Date,090914_대우증권_1.txt,4,금요일 소폭 되돌림이 있었지만 여전히 매수심리는 불안한 상황.
Unknown Date,090914_대우증권_1.txt,5,최근 은행권의 주택담보대출이 소폭 줄었다는 언론 기사가 나오 했지만 2금융권의 대출은 느는 등 주택시장 안정 기미는 아직 보이지 않고 있기 때문.
Unknown Date,090914_대우증권_1.txt,6,주택시장 안정 없이 금리 인상 리스크는 소될 수 없는 만큼 단기물의 약세는 조금 더 이어질 것으로 가능성이 높은 가운데 금일은 국고 5년 신규물 입찰과 외국인 매매 향에 주목할 필요가 있을 듯.
Unknown Date,090914_대우증권_2.txt,1,확실성의 세계’를 흔들어 놓기 위한 전술적 修辭 우리는 여전히 내년 1분기에 정책금리 정상화 싸이클이 시작될 것이라는 견해를 유지한 다.
Unknown Date,090914_대우증권_2.txt,2,물론 우리도 역시 연내 인상 가능성이 전무하다고 보지는 않아 왔으며 단지 잘 해야 1/3미만일 것으로 여겨왔다.
Unknown Date,090914_대우증권_2.txt,3,이번에 한은이 부동산을 강조함으로써 연내 주택 불안이 지 속될 경우 확률이 다소 높아질 수도 있음은 인정해야 겠지만 그렇더라도 절반 이상으로 높아질 것으로는 보지 않는다.
Unknown Date,090914_대우증권_2.txt,4,우리가 연내 인상으로 뷰를 바꾸는 경우는 1) 3분기는 물론 4분기 성장률도 1%에 육박하 고 2) 글로벌 흐름도 한국의 조기 인상이 가능한 쪽으로 조성되며 3) 정치/정부의 협조적 동의를 얻을 수 있을 것으로 보이는 상황일 것이다.
Unknown Date,090914_대우증권_2.txt,5,9월 금통위가 단지 부동산을 강조했 다고 해서 통화정책을 둘러싼 큰 틀이 근본적으로 변하는 것은 아니라는 얘기다.
Unknown Date,090914_대우증권_2.txt,6,어쨌든 간에 시장 입장에서는 충격이 컸던 만큼 선제적 포트 구축이 어려울 수 있다.
Unknown Date,090914_대우증권_2.txt,7,당 분간 조심스럽게 벤치마크를 쫓거나 당일 시장 흐름에 의탁하는 소극적 플레이가 주된 양 상일 수 있다.
Unknown Date,090914_대우증권_2.txt,8,하지만 외인의 매도세가 더 강화되지만 않는다면 이미 이번 충격이 시장에 충분히 반영된 현 상황에서는 굳이 추격 매도나 손절매를 키울 필요는 없을 것 같다.
Unknown Date,090915_대우증권_1.txt,1,금리는 뚜렷한 방향성을 보이지 않은 채 보합권에서 등락을 거듭.
Unknown Date,090915_대우증권_1.txt,2,재정부 장관이 최근 금리인상은 시기상조라는 입장을 재차 내비 지만 한은의 독립성을 강조한 총재의 발언이 있었던 만큼 시장의 기대를 꺾기는 역부족.
Unknown Date,090915_대우증권_1.txt,3,그렇다 하더라도 외국인이 선물시장에 순매수로 전환하였고 만기를 하루 앞두고 선물저평에 기대 가격이 지지되는 등 추격매도가 나오는 상황은 아니었음.
Unknown Date,090915_대우증권_1.txt,4,5년물 입찰 응찰률이 183%를 기록하는 등 호조를 보였고 국고 3년과 5년 금리 모두 금리인상이 어느정도 선반영되었다는 인식에 상승세는 한.
Unknown Date,090915_대우증권_1.txt,5,다만 단기금리 불안은 여전해 CD 금리는 2bp 상승한 261%에 마감.
Unknown Date,090915_대우증권_1.txt,6,금통위 충격이 시장에 상당부분 반영되었다고 보여지는 시점에서 향후 방향성은 새롭게 확인되는 재료들에 의해 결정될 것으로 단.
Unknown Date,090915_대우증권_1.txt,7,일단 9월 WGBI 편입 결정 가능성이 있다는 것과 내년 일반회계 국채발행이 줄어든다는 것은 중장기적으로 호재로 작용할 듯 다만 미 소매판매가 개선될 것이라는 전망이 나오고 미 금리가 상승한 것이 당장 부담은 될 수 있어 금일은 약보합 전망.
Unknown Date,090916_대우증권_1.txt,1,미 금리 상승에도 불구하고 보합권에서 출발한 금리는 좁은 변동폭 내에서 등락하다 소폭 하락 마감.
Unknown Date,090916_대우증권_1.txt,2,금통위 직후와 달리 기준금 인상 우려가 어느 정도 줄어들었고 인상된다 하더라도 아직 시간이 있다는 인식 확대.
Unknown Date,090916_대우증권_1.txt,3,이에 현 금리 수준에서 캐리메리트가 높다 판단한 듯 단기물이 강세 전환.
Unknown Date,090916_대우증권_1.txt,4,한편 CD금리 상승세가 이어지자 IRS페이-통안채 매수의 스왑스프레드 축소 거래가 활발했음.
Unknown Date,090916_대우증권_1.txt,5,미 소매판매가 중고차 현금보상 프로그램에 힘입어 예상치를 크게 상회했고 생산자 물가나 뉴욕 제조업 지수도 호조세를 이어감 여기에 버냉키 의장이 경기 회복이 더딜 수는 있지만 경기후퇴는 거의 마무리 단계에 접어들었다고 밝힘에 따라 미 금리는 소폭 승.
Unknown Date,090916_대우증권_1.txt,6,경제지표 개선세가 이어짐에 따라 국내 3Q GDP가 예상외로 좋을 수 있다는 기대가 형성되고 있다는 점은 저가메리트로 버티 시장에 악재로 작용할 전망.
Unknown Date,090917_대우증권_1.txt,1,국내 증시가 연중 최고치를 경신하며 강세를 보인 가운데 채권시장도 동반 강세를 보임.
Unknown Date,090917_대우증권_1.txt,2,향후 경기에 대한 자신감이 회복되며 외 인투자자들이 이머징 마켓 전반에 대한 포트폴리오 비중을 늘리고 달러캐리 트레이드가 활발해지면서 달러약세가 진행되고 있어 반적인 한국물 투자에 대한 메리트가 높아진 것으로 파악.
Unknown Date,090917_대우증권_1.txt,3,게다가 단기영역의 경우 가격메리트가 부각되며 매수세가 꾸준히 유입 었고 대통령이 나서서 금통위 충격을 완화해 주고 있어 금리 낙폭은 더욱 확대 마감.
Unknown Date,090917_대우증권_1.txt,4,한국에 대한 외국인들의 투자가 전반적으로 늘고 있긴 하지만 경제지표 호조세가 이어지면서 위험자산 선호도가 올라가고 가격 리트가 빠르게 줄어들고 있어 채권시장 강세는 제한될 가능성이 높다고 판단
Unknown Date,090918_대우증권_1.txt,1,주가 급등에 대한 부담으로 금리는 상승 출발.
Unknown Date,090918_대우증권_1.txt,2,그러나 기획재정부 장관이 금리인상 단계 절대 아니라며 이전보다 더욱 강력한 발 을 한데다 어느 정도 금리 인상이 선반영되었다는 인식에 하락 반전.
Unknown Date,090918_대우증권_1.txt,3,장초반 순매도하던 외국인들도 순매수로 전환하며 채권시 강세에 일조.
Unknown Date,090918_대우증권_1.txt,4,다만 단기물의 경우 한은 총재의 입장이 아직 확인되지 않은 만큼 하락에 신중한 모습이었고 중장기 영역은 가격 리트가 부각돼 장기투자기관들의 매수세가 유입되면서 5/10/20년물의 강세가 두드러졌음.
Unknown Date,090918_대우증권_1.txt,5,미 금리는 증시가 과도하게 올랐다는 인식과 소비가 향후 몇 개월 동안 회복되기 어려울 것이라는 인식이 있어 금리 상승 제한.
Unknown Date,090918_대우증권_1.txt,6,반적인 경제지표 호조에도 불구하고 필라델피아 제조업 지수 세부항목상 고용이 부진하는 등 제조업 활동이 개선되고 있다는 확 을 제시하지 못한 점도 우호적으로 작용.
Unknown Date,090921_대우증권_1.txt,1,금통위 충격에도 불구 외국인 매수세 유입으로 시장심리 안정 9월 금통위 이후 덧없이 무너진 채권시장을 지켜낸 것은 다름아닌 외국인이었다.
Unknown Date,090921_대우증권_1.txt,2,금통위 충격으로 국채선물 포지션을 크게 줄였던 외국인들이 현/선물 동시에 매수하면서 채권시 장의 든든한 우군 역할을 하였다.
Unknown Date,090921_대우증권_1.txt,3,외국인이 채권시장을 지켜낸 요인은 1)스왑시장을 이용한 재정거래 2)달러 캐리트레이드 3)WGBI 인덱스 편입 기대 등으로 요약할 수 있다.
Unknown Date,090921_대우증권_1.txt,4,이중에서 단기적으로 CRS 금리가 큰 폭으로 상승하고 외국인이 주로 매입한 채권이 단기채 위주였다는 점에서 재정거래가 큰 비중을 차지했다는 것을 알 수 있다.
Unknown Date,090921_대우증권_1.txt,5,재정거래 유인이 크게 줄어들어 관련 수요가 약화될 수 있겠으나 달러 캐리를 이용한 외 국인의 채권투자 유인은 여전히 높다는 생각이며 아직 WGBI에 대한 본격적인 매수는 시 작되지 않았다는 점에서 상당기간 외국인 수급호조는 이어질 가능성이 높을 것으로 예상 된다.
Unknown Date,090921_대우증권_1.txt,6,한편 이번 주에는 미국 FOMC와 G-20 정상회담 등의 글로벌 이벤트가 예정되어 있다.
Unknown Date,090921_대우증권_1.txt,7,근시 일래 글로벌 정책기조가 바뀌기는 힘들 전망이어서 국내 채권시장에는 나쁘지 않은 재료가 될 것으로 기대된다.
Unknown Date,090921_대우증권_1.txt,8,이번 주는 외국인의 우호적인 수급이 이어지는 가운데 중장 기 금리의 경우 금통위 이전수준까지 테스트가 진행될 가능성이 높을 것으로 전망된다.
Unknown Date,090921_대우증권_2.txt,1,외국인이 현/선물을 동시에 매수하며 금리는 금통위 이전 수준으로 회복.
Unknown Date,090921_대우증권_2.txt,2,장 초반 증시 상승세가 다소 부담으로 작용하기도 했지만 HSBC가 아시아 주요 10개국 중 국내 채권을 가장 매력적으로 평가하는 등 외국인들이 국내채권을 바라보는 시각이 긍정적인 것 확인되고 실제 매수세로 연결되는 모습을 보이자 추세에 편승하려는 움직임을 보임.
Unknown Date,090921_대우증권_2.txt,3,외국인들의 경우 재정거래 유인이 크게 줄긴 했지만 달러 캐리를 이용한 외국인의 채권투자 유인은 여전히 높음.
Unknown Date,090921_대우증권_2.txt,4,게다가 아 WGBI에 대한 본격적인 매수는 시작되지 않았다는 점에서 상당기간 외국인 수급호조는 이어질 가능성이 높을 것으로 예상.
Unknown Date,090921_대우증권_2.txt,5,한편 번 주 열리는 미국 FOMC와 G-20 정상회담 등은 근시일내 글로벌 정책기조가 바뀌기는 힘들 전망이어서 국내 채권시장에는 나 지 않은 재료가 될 것으로 기대됨.
Unknown Date,090921_대우증권_2.txt,6,결국 외국인의 우호적인 수급이 이어지는 가운데 중장기 금리의 경우 하단 테스트가 진행될 능성이 높을 것으로 판단.
Unknown Date,090922_대우증권_1.txt,1,외국인의 현/선물 매수세는 이어졌지만 FOMC/G20 회의에서 확장적 통화정책을 축소할 수 있다는 우려가 제기되며 채권시장은 세를 보임.
Unknown Date,090922_대우증권_1.txt,2,그나마 오전 중에는 국고 10년물과 통안채 입찰이 양호하게 마무리될 것이란 기대로 금리 상승폭을 줄였지만 국고 1 년물량이 계획치인 14조원보다 4000억원이나 많은 1853조원이 발행된 것이 물량부담이 된데다 매도헤지물량 증가도 가져와 금 는 상승폭 확대.
Unknown Date,090922_대우증권_1.txt,3,지난주 별다른 조정없이 강세를 이어오고 5년물의 경우 금통위 이전보다 1bp 하락한 수준이라 추가 강세에 대 불확실성에 차익을 실현하려는 의도도 있었던 것으로 파악.
Unknown Date,090922_대우증권_1.txt,4,장 종료 후 한은은 RP 매입용으로 국고채 6000억원을 단순매입한다고 발표.
Unknown Date,090922_대우증권_1.txt,5,비록 액수가 적고 선물 바스켓에 있는 종목은 제외 서 시장에 영향을 주지 않으려 했다고는 해도 뜻밖의 호재로 인식되고 있음.
Unknown Date,090922_대우증권_1.txt,6,다만 FOMC와 G20 회의에 관심이 집중되고 있고 음주 월말지표에 대한 부담도 있기 때문에 관망세를 보일 가능성이 높다고 판단.
Unknown Date,090923_대우증권_1.txt,1,외국인의 국채선물 순매도 전환과 한국은행의 통화정책 스탠스에 대한 우려로 금리는 상승.
Unknown Date,090923_대우증권_1.txt,2,한은이 국고채 단순매입을 발표하긴 지만 외국인들이 FOMC 회의를 앞두고 선물을 순매도로 전환해 FOMC에 대한 불안감을 높였음.
Unknown Date,090923_대우증권_1.txt,3,또한 한은이 국회에 제출한 금 안정보고서 시안 중 “가계대출 증가를 억제하고 주택 가격 상승에 대한 기대심리를 차단하려면 통화정책을 통해 선제적으로 대응 필요가 있다”는 내용이 포함된 것으로 알려져 금리 상승폭은 확대.
Unknown Date,090923_대우증권_1.txt,4,CD금리는 2bp 상승해 27%를 기록.
Unknown Date,090923_대우증권_1.txt,5,그 동안 정부발언과 외국인 매수세로 잠시 수그러 들었던 연내 금리인상 이슈가 금융안정보고서로 인해 다시 시장에 부각.
Unknown Date,090923_대우증권_1.txt,6,중장 영역의 경우 어느 정도 인상이 반영되었다는 인식이 있긴 하지만 FOMC 및 G20 회의를 앞두고 경계감이 고조된 것으로 보임.
Unknown Date,090923_대우증권_1.txt,7,금 가 금통위 직후 수준으로 다시 복귀함에 따라 가격 메리트는 높아져 대기매수세 유입이 있을 것으로 보이지만 FOMC 결과를 확 하자는 심리가 클 것으로 판단.
Unknown Date,090924_대우증권_1.txt,1,FOMC 결과에 대한 경계감이 있긴 했지만 금리가 금통위 직후 수준까지 상승하자 가격메리트가 부각되며 금리 하락.
Unknown Date,090924_대우증권_1.txt,2,경기 개선 따른 불안심리가 여전했지만 기준금리 인상을 상당부분 반영했다는 인식으로 악재에 대한 내성이 점점 생기고 있음.
Unknown Date,090924_대우증권_1.txt,3,특히 우려 샀던 통안채 2년물 입찰이 예상보다 낮은 454%에 낙찰된 데다 응찰액도 421조원에 달하는 등 호조를 보이자 금리는 낙폭을 키 며 마감.
Unknown Date,090924_대우증권_1.txt,4,FOMC에서는 MBS 매입 기한을 2010년 1분기까지로 연장한 데다 초저금리 정책을 유지할 것으로 밝혀 금리 하락.
Unknown Date,090924_대우증권_1.txt,5,FOMC 불확실 이 사라졌다는 점은 저가매수세에 탄력을 줄 것으로 보여 국고 3년물 기준 43~45% 박스권 상단에서 다시 아래로 방향을 틀 것 로 판단.
Unknown Date,090925_대우증권_1.txt,1,연준이 최근 경기 상황에 대해 긍정적 평가를 하면서도 당분간 저금리를 유지하겠다는 입장을 밝히는 등 FOMC 불확실성이 사라 금리는 하락 출발.
Unknown Date,090925_대우증권_1.txt,2,장 초반 10월경 WGBI 편입이 점쳐진다는 소식도 강세에 일조했고 외국인들은 국채선물을 순매수 전환해 분 기 호전에 기여.
Unknown Date,090925_대우증권_1.txt,3,하지만 MMF에서 자금이 지속적으로 유출되며 단기물 환매물량이 쏟아지자 단기금리가 상승하고 CD 금리도 상 세를 이어간 것이 부담으로 작용하며 금리 하락폭은 축소되며 마감.
Unknown Date,090925_대우증권_1.txt,4,미 기존주택 재고가 108% 감소한 362만채를 기록하긴 했지만 판매가 예상치를 하회하고 실업률이 10%까지 상승할 것이라는 망에 미 금리는 소폭 하락.
Unknown Date,090925_대우증권_1.txt,5,금융권이 주택대출에 매우 조심스럽게 접근하고 있고 11월말 이후 세액공제 혜택이 사라지면 다시 화될 수 있다는 우려도 있어 안전자산 선호현상 강화.
Unknown Date,090925_대우증권_1.txt,6,한편 FRB는 TAF와 TSLF 규모를 축소하겠다고 발표.
Unknown Date,090925_대우증권_1.txt,7,미 주택시장 불안은 일 국내 채권시장에 호재로 작용할 전망.
